Bot,maxIPOSpending,BuyRisk,SellRisk,PrefRanks,EventID,AvgEarnings
bot_1456,50,0.25,0.25,"[2, 4]",evt_e369b5a56fadc620,386.93799999999976
bot_1457,50,0.5,0.25,[],evt_e369b5a56fadc620,335.39
bot_1458,50,0.5,0.25,[1],evt_e369b5a56fadc620,340.39399999999995
bot_1459,50,0.5,0.25,[3],evt_e369b5a56fadc620,354.9399999999999
bot_1460,50,0.5,0.25,[0],evt_e369b5a56fadc620,354.928
bot_1461,50,0.5,0.25,[2],evt_e369b5a56fadc620,352.752
bot_1462,50,0.5,0.25,[4],evt_e369b5a56fadc620,384.2459999999996
bot_1463,50,0.5,0.25,"[1, 3]",evt_e369b5a56fadc620,351.7619999999999
bot_1464,50,0.5,0.25,"[0, 2]",evt_e369b5a56fadc620,350.2079999999999
bot_1465,50,0.5,0.25,"[0, 3]",evt_e369b5a56fadc620,355.9839999999999
bot_1466,50,0.5,0.25,"[1, 2]",evt_e369b5a56fadc620,346.97999999999996
bot_1467,50,0.5,0.25,"[0, 4]",evt_e369b5a56fadc620,389.50399999999973
bot_1468,50,0.5,0.25,"[1, 4]",evt_e369b5a56fadc620,384.89599999999973
bot_1469,50,0.5,0.25,"[2, 3]",evt_e369b5a56fadc620,360.6160000000001
bot_1470,50,0.5,0.25,"[0, 1]",evt_e369b5a56fadc620,343.0419999999998
bot_1471,50,0.5,0.25,"[3, 4]",evt_e369b5a56fadc620,368.66999999999973
bot_1472,50,0.5,0.25,"[2, 4]",evt_e369b5a56fadc620,387.0399999999998
bot_1473,50,0.75,0.25,[],evt_e369b5a56fadc620,323.438
bot_1474,50,0.75,0.25,[1],evt_e369b5a56fadc620,329.2739999999998
bot_1475,50,0.75,0.25,[3],evt_e369b5a56fadc620,350.1039999999999
bot_1476,50,0.75,0.25,[0],evt_e369b5a56fadc620,338.45799999999997
bot_1477,50,0.75,0.25,[2],evt_e369b5a56fadc620,332.6359999999999
bot_1478,50,0.75,0.25,[4],evt_e369b5a56fadc620,371.5259999999997
bot_1479,50,0.75,0.25,"[1, 3]",evt_e369b5a56fadc620,342.2659999999998
bot_1480,50,0.75,0.25,"[0, 2]",evt_e369b5a56fadc620,346.22800000000007
bot_1481,50,0.75,0.25,"[0, 3]",evt_e369b5a56fadc620,348.1079999999999
bot_1482,50,0.75,0.25,"[1, 2]",evt_e369b5a56fadc620,340.674
bot_1483,50,0.75,0.25,"[0, 4]",evt_e369b5a56fadc620,368.77599999999984
bot_1484,50,0.75,0.25,"[1, 4]",evt_e369b5a56fadc620,381.19399999999973
bot_1485,50,0.75,0.25,"[2, 3]",evt_e369b5a56fadc620,345.4099999999999
bot_1486,50,0.75,0.25,"[0, 1]",evt_e369b5a56fadc620,339.0499999999999
bot_1487,50,0.75,0.25,"[3, 4]",evt_e369b5a56fadc620,362.89599999999973
bot_1488,50,0.75,0.25,"[2, 4]",evt_e369b5a56fadc620,375.1099999999998
bot_1489,50,1.0,0.25,[],evt_e369b5a56fadc620,250.0
bot_1490,50,1.0,0.25,[1],evt_e369b5a56fadc620,257.5619999999999
bot_1491,50,1.0,0.25,[3],evt_e369b5a56fadc620,266.1859999999998
bot_1492,50,1.0,0.25,[0],evt_e369b5a56fadc620,270.53200000000004
bot_1493,50,1.0,0.25,[2],evt_e369b5a56fadc620,269.334
bot_1494,50,1.0,0.25,[4],evt_e369b5a56fadc620,298.3699999999998
bot_1495,50,1.0,0.25,"[1, 3]",evt_e369b5a56fadc620,272.4959999999999
bot_1496,50,1.0,0.25,"[0, 2]",evt_e369b5a56fadc620,267.602
bot_1497,50,1.0,0.25,"[0, 3]",evt_e369b5a56fadc620,272.62
bot_1498,50,1.0,0.25,"[1, 2]",evt_e369b5a56fadc620,259.468
bot_1499,50,1.0,0.25,"[0, 4]",evt_e369b5a56fadc620,291.0579999999997
bot_1500,50,1.0,0.25,"[1, 4]",evt_e369b5a56fadc620,301.21799999999973
bot_1501,50,1.0,0.25,"[2, 3]",evt_e369b5a56fadc620,271.27400000000006
bot_1502,50,1.0,0.25,"[0, 1]",evt_e369b5a56fadc620,262.71799999999996
bot_1503,50,1.0,0.25,"[3, 4]",evt_e369b5a56fadc620,293.5119999999998
bot_1504,50,1.0,0.25,"[2, 4]",evt_e369b5a56fadc620,293.8399999999998
bot_1505,50,2,0.25,[],evt_e369b5a56fadc620,250.0
bot_1506,50,2,0.25,[1],evt_e369b5a56fadc620,256.51999999999987
bot_1507,50,2,0.25,[3],evt_e369b5a56fadc620,269.31999999999994
bot_1508,50,2,0.25,[0],evt_e369b5a56fadc620,266.89000000000004
bot_1509,50,2,0.25,[2],evt_e369b5a56fadc620,257.21799999999996
bot_1510,50,2,0.25,[4],evt_e369b5a56fadc620,292.68599999999975
bot_1511,50,2,0.25,"[1, 3]",evt_e369b5a56fadc620,265.90999999999985
bot_1512,50,2,0.25,"[0, 2]",evt_e369b5a56fadc620,261.562
bot_1513,50,2,0.25,"[0, 3]",evt_e369b5a56fadc620,267.97999999999996
bot_1514,50,2,0.25,"[1, 2]",evt_e369b5a56fadc620,252.99400000000006
bot_1515,50,2,0.25,"[0, 4]",evt_e369b5a56fadc620,297.8979999999998
bot_1516,50,2,0.25,"[1, 4]",evt_e369b5a56fadc620,297.85999999999984
bot_1517,50,2,0.25,"[2, 3]",evt_e369b5a56fadc620,267.658
bot_1518,50,2,0.25,"[0, 1]",evt_e369b5a56fadc620,257.16799999999995
bot_1519,50,2,0.25,"[3, 4]",evt_e369b5a56fadc620,299.78399999999976
bot_1520,50,2,0.25,"[2, 4]",evt_e369b5a56fadc620,299.38999999999976
bot_1521,50,0.25,0.3,[],evt_e369b5a56fadc620,345.48
bot_1522,50,0.25,0.3,[1],evt_e369b5a56fadc620,344.49399999999986
bot_1523,50,0.25,0.3,[3],evt_e369b5a56fadc620,363.8199999999999
bot_1524,50,0.25,0.3,[0],evt_e369b5a56fadc620,361.26200000000006
bot_1525,50,0.25,0.3,[2],evt_e369b5a56fadc620,359.57799999999986
bot_1526,50,0.25,0.3,[4],evt_e369b5a56fadc620,385.1339999999996
bot_1527,50,0.25,0.3,"[1, 3]",evt_e369b5a56fadc620,365.45799999999997
bot_1528,50,0.25,0.3,"[0, 2]",evt_e369b5a56fadc620,367.36199999999997
bot_1529,50,0.25,0.3,"[0, 3]",evt_e369b5a56fadc620,363.1119999999999
bot_1530,50,0.25,0.3,"[1, 2]",evt_e369b5a56fadc620,358.024
bot_1531,50,0.25,0.3,"[0, 4]",evt_e369b5a56fadc620,389.30599999999976
bot_1532,50,0.25,0.3,"[1, 4]",evt_e369b5a56fadc620,386.98799999999966
bot_1533,50,0.25,0.3,"[2, 3]",evt_e369b5a56fadc620,368.04599999999994
bot_1534,50,0.25,0.3,"[0, 1]",evt_e369b5a56fadc620,351.09999999999997
bot_1535,50,0.25,0.3,"[3, 4]",evt_e369b5a56fadc620,384.69799999999975
bot_1536,50,0.25,0.3,"[2, 4]",evt_e369b5a56fadc620,389.72599999999983
bot_1537,50,0.5,0.3,[],evt_e369b5a56fadc620,335.062
bot_1538,50,0.5,0.3,[1],evt_e369b5a56fadc620,341.59
bot_1539,50,0.5,0.3,[3],evt_e369b5a56fadc620,360.4319999999999
bot_1540,50,0.5,0.3,[0],evt_e369b5a56fadc620,352.966
bot_1541,50,0.5,0.3,[2],evt_e369b5a56fadc620,353.45400000000006
bot_1542,50,0.5,0.3,[4],evt_e369b5a56fadc620,385.6879999999997
bot_1543,50,0.5,0.3,"[1, 3]",evt_e369b5a56fadc620,358.8799999999998
bot_1544,50,0.5,0.3,"[0, 2]",evt_e369b5a56fadc620,351.8639999999999
bot_1545,50,0.5,0.3,"[0, 3]",evt_e369b5a56fadc620,358.09999999999997
bot_1546,50,0.5,0.3,"[1, 2]",evt_e369b5a56fadc620,340.64399999999995
bot_1547,50,0.5,0.3,"[0, 4]",evt_e369b5a56fadc620,385.38799999999964
bot_1548,50,0.5,0.3,"[1, 4]",evt_e369b5a56fadc620,387.34599999999966
bot_1549,50,0.5,0.3,"[2, 3]",evt_e369b5a56fadc620,353.144
bot_1550,50,0.5,0.3,"[0, 1]",evt_e369b5a56fadc620,341.8939999999999
bot_1551,50,0.5,0.3,"[3, 4]",evt_e369b5a56fadc620,372.51199999999983
bot_1552,50,0.5,0.3,"[2, 4]",evt_e369b5a56fadc620,379.7539999999998
bot_1553,50,0.75,0.3,[],evt_e369b5a56fadc620,325.14199999999994
bot_1554,50,0.75,0.3,[1],evt_e369b5a56fadc620,331.85599999999994
bot_1555,50,0.75,0.3,[3],evt_e369b5a56fadc620,344.414
bot_1556,50,0.75,0.3,[0],evt_e369b5a56fadc620,355.58600000000007
bot_1557,50,0.75,0.3,[2],evt_e369b5a56fadc620,336.92799999999994
bot_1558,50,0.75,0.3,[4],evt_e369b5a56fadc620,380.79199999999975
bot_1559,50,0.75,0.3,"[1, 3]",evt_e369b5a56fadc620,348.1859999999998
bot_1560,50,0.75,0.3,"[0, 2]",evt_e369b5a56fadc620,336.872
bot_1561,50,0.75,0.3,"[0, 3]",evt_e369b5a56fadc620,347.5859999999999
bot_1562,50,0.75,0.3,"[1, 2]",evt_e369b5a56fadc620,335.64799999999997
bot_1563,50,0.75,0.3,"[0, 4]",evt_e369b5a56fadc620,371.8819999999997
bot_1564,50,0.75,0.3,"[1, 4]",evt_e369b5a56fadc620,370.6679999999998
bot_1565,50,0.75,0.3,"[2, 3]",evt_e369b5a56fadc620,346.2579999999999
bot_1566,50,0.75,0.3,"[0, 1]",evt_e369b5a56fadc620,335.53199999999987
bot_1567,50,0.75,0.3,"[3, 4]",evt_e369b5a56fadc620,376.76799999999974
bot_1568,50,0.75,0.3,"[2, 4]",evt_e369b5a56fadc620,372.9779999999997
bot_1569,50,1.0,0.3,[],evt_e369b5a56fadc620,250.0
bot_1570,50,1.0,0.3,[1],evt_e369b5a56fadc620,256.8739999999999
bot_1571,50,1.0,0.3,[3],evt_e369b5a56fadc620,268.66799999999995
bot_1572,50,1.0,0.3,[0],evt_e369b5a56fadc620,269.9719999999999
bot_1573,50,1.0,0.3,[2],evt_e369b5a56fadc620,259.326
bot_1574,50,1.0,0.3,[4],evt_e369b5a56fadc620,306.6999999999998
bot_1575,50,1.0,0.3,"[1, 3]",evt_e369b5a56fadc620,268.8139999999999
bot_1576,50,1.0,0.3,"[0, 2]",evt_e369b5a56fadc620,264.37000000000006
bot_1577,50,1.0,0.3,"[0, 3]",evt_e369b5a56fadc620,277.0039999999999
bot_1578,50,1.0,0.3,"[1, 2]",evt_e369b5a56fadc620,256.7039999999999
bot_1579,50,1.0,0.3,"[0, 4]",evt_e369b5a56fadc620,293.2259999999998
bot_1580,50,1.0,0.3,"[1, 4]",evt_e369b5a56fadc620,291.26199999999983
bot_1581,50,1.0,0.3,"[2, 3]",evt_e369b5a56fadc620,270.32399999999996
bot_1582,50,1.0,0.3,"[0, 1]",evt_e369b5a56fadc620,268.6099999999999
bot_1583,50,1.0,0.3,"[3, 4]",evt_e369b5a56fadc620,296.7199999999998
bot_1584,50,1.0,0.3,"[2, 4]",evt_e369b5a56fadc620,297.9619999999998
bot_1585,50,2,0.3,[],evt_e369b5a56fadc620,250.0
bot_1586,50,2,0.3,[1],evt_e369b5a56fadc620,253.25999999999993
bot_1587,50,2,0.3,[3],evt_e369b5a56fadc620,270.59199999999987
bot_1588,50,2,0.3,[0],evt_e369b5a56fadc620,272.46600000000007
bot_1589,50,2,0.3,[2],evt_e369b5a56fadc620,259.4599999999999
bot_1590,50,2,0.3,[4],evt_e369b5a56fadc620,295.78999999999974
bot_1591,50,2,0.3,"[1, 3]",evt_e369b5a56fadc620,265.75999999999993
bot_1592,50,2,0.3,"[0, 2]",evt_e369b5a56fadc620,255.202
bot_1593,50,2,0.3,"[0, 3]",evt_e369b5a56fadc620,275.066
bot_1594,50,2,0.3,"[1, 2]",evt_e369b5a56fadc620,264.642
bot_1595,50,2,0.3,"[0, 4]",evt_e369b5a56fadc620,301.19199999999984
bot_1596,50,2,0.3,"[1, 4]",evt_e369b5a56fadc620,293.9839999999997
bot_1597,50,2,0.3,"[2, 3]",evt_e369b5a56fadc620,270.082
bot_1598,50,2,0.3,"[0, 1]",evt_e369b5a56fadc620,254.8200000000001
bot_1599,50,2,0.3,"[3, 4]",evt_e369b5a56fadc620,303.0539999999999
bot_1600,50,2,0.3,"[2, 4]",evt_e369b5a56fadc620,290.78599999999983
bot_1601,100,0.25,0.1,[],evt_e369b5a56fadc620,343.764
bot_1602,100,0.25,0.1,[1],evt_e369b5a56fadc620,348.5619999999999
bot_1603,100,0.25,0.1,[3],evt_e369b5a56fadc620,350.18599999999986
bot_1604,100,0.25,0.1,[0],evt_e369b5a56fadc620,341.2640000000001
bot_1605,100,0.25,0.1,[2],evt_e369b5a56fadc620,346.6420000000001
bot_1606,100,0.25,0.1,[4],evt_e369b5a56fadc620,346.642
bot_1607,100,0.25,0.1,"[1, 3]",evt_e369b5a56fadc620,354.78199999999987
bot_1608,100,0.25,0.1,"[0, 2]",evt_e369b5a56fadc620,350.00600000000014
bot_1609,100,0.25,0.1,"[0, 3]",evt_e369b5a56fadc620,349.59399999999994
bot_1610,100,0.25,0.1,"[1, 2]",evt_e369b5a56fadc620,346.298
bot_1611,100,0.25,0.1,"[0, 4]",evt_e369b5a56fadc620,350.35
bot_1612,100,0.25,0.1,"[1, 4]",evt_e369b5a56fadc620,346.29800000000006
bot_1613,100,0.25,0.1,"[2, 3]",evt_e369b5a56fadc620,348.82000000000005
bot_1614,100,0.25,0.1,"[0, 1]",evt_e369b5a56fadc620,344.2080000000001
bot_1615,100,0.25,0.1,"[3, 4]",evt_e369b5a56fadc620,350.63999999999993
bot_1616,100,0.25,0.1,"[2, 4]",evt_e369b5a56fadc620,345.66
bot_1617,100,0.5,0.1,[],evt_e369b5a56fadc620,333.998
bot_1618,100,0.5,0.1,[1],evt_e369b5a56fadc620,337.322
bot_1619,100,0.5,0.1,[3],evt_e369b5a56fadc620,342.7019999999999
bot_1620,100,0.5,0.1,[0],evt_e369b5a56fadc620,350.4180000000002
bot_1621,100,0.5,0.1,[2],evt_e369b5a56fadc620,334.8560000000001
bot_1622,100,0.5,0.1,[4],evt_e369b5a56fadc620,334.246
bot_1623,100,0.5,0.1,"[1, 3]",evt_e369b5a56fadc620,342.15399999999994
bot_1624,100,0.5,0.1,"[0, 2]",evt_e369b5a56fadc620,329.266
bot_1625,100,0.5,0.1,"[0, 3]",evt_e369b5a56fadc620,344.57800000000003
bot_1626,100,0.5,0.1,"[1, 2]",evt_e369b5a56fadc620,336.61800000000005
bot_1627,100,0.5,0.1,"[0, 4]",evt_e369b5a56fadc620,341.844
bot_1628,100,0.5,0.1,"[1, 4]",evt_e369b5a56fadc620,334.63599999999997
bot_1629,100,0.5,0.1,"[2, 3]",evt_e369b5a56fadc620,340.3839999999999
bot_1630,100,0.5,0.1,"[0, 1]",evt_e369b5a56fadc620,349.074
bot_1631,100,0.5,0.1,"[3, 4]",evt_e369b5a56fadc620,336.7239999999999
bot_1632,100,0.5,0.1,"[2, 4]",evt_e369b5a56fadc620,334.85600000000005
bot_1633,100,0.75,0.1,[],evt_e369b5a56fadc620,322.7
bot_1634,100,0.75,0.1,[1],evt_e369b5a56fadc620,321.3539999999999
bot_1635,100,0.75,0.1,[3],evt_e369b5a56fadc620,332.8619999999999
bot_1636,100,0.75,0.1,[0],evt_e369b5a56fadc620,336.0800000000001
bot_1637,100,0.75,0.1,[2],evt_e369b5a56fadc620,323.5720000000001
bot_1638,100,0.75,0.1,[4],evt_e369b5a56fadc620,323.276
bot_1639,100,0.75,0.1,"[1, 3]",evt_e369b5a56fadc620,331.62199999999984
bot_1640,100,0.75,0.1,"[0, 2]",evt_e369b5a56fadc620,333.4240000000001
bot_1641,100,0.75,0.1,"[0, 3]",evt_e369b5a56fadc620,338.79399999999987
bot_1642,100,0.75,0.1,"[1, 2]",evt_e369b5a56fadc620,322.188
bot_1643,100,0.75,0.1,"[0, 4]",evt_e369b5a56fadc620,341.26400000000007
bot_1644,100,0.75,0.1,"[1, 4]",evt_e369b5a56fadc620,324.214
bot_1645,100,0.75,0.1,"[2, 3]",evt_e369b5a56fadc620,331.31800000000004
bot_1646,100,0.75,0.1,"[0, 1]",evt_e369b5a56fadc620,337.0780000000001
bot_1647,100,0.75,0.1,"[3, 4]",evt_e369b5a56fadc620,328.17999999999995
bot_1648,100,0.75,0.1,"[2, 4]",evt_e369b5a56fadc620,325.08000000000004
bot_1649,100,1.0,0.1,[],evt_e369b5a56fadc620,250.0
bot_1650,100,1.0,0.1,[1],evt_e369b5a56fadc620,250.63799999999986
bot_1651,100,1.0,0.1,[3],evt_e369b5a56fadc620,260.3699999999999
bot_1652,100,1.0,0.1,[0],evt_e369b5a56fadc620,266.78000000000026
bot_1653,100,1.0,0.1,[2],evt_e369b5a56fadc620,250.00000000000009
bot_1654,100,1.0,0.1,[4],evt_e369b5a56fadc620,250.0
bot_1655,100,1.0,0.1,"[1, 3]",evt_e369b5a56fadc620,257.37999999999994
bot_1656,100,1.0,0.1,"[0, 2]",evt_e369b5a56fadc620,258.20600000000013
bot_1657,100,1.0,0.1,"[0, 3]",evt_e369b5a56fadc620,266.05199999999996
bot_1658,100,1.0,0.1,"[1, 2]",evt_e369b5a56fadc620,252.92200000000003
bot_1659,100,1.0,0.1,"[0, 4]",evt_e369b5a56fadc620,257.932
bot_1660,100,1.0,0.1,"[1, 4]",evt_e369b5a56fadc620,251.08800000000002
bot_1661,100,1.0,0.1,"[2, 3]",evt_e369b5a56fadc620,254.78199999999993
bot_1662,100,1.0,0.1,"[0, 1]",evt_e369b5a56fadc620,256.066
bot_1663,100,1.0,0.1,"[3, 4]",evt_e369b5a56fadc620,255.52799999999993
bot_1664,100,1.0,0.1,"[2, 4]",evt_e369b5a56fadc620,250.00000000000006
bot_1665,100,2,0.1,[],evt_e369b5a56fadc620,250.0
bot_1666,100,2,0.1,[1],evt_e369b5a56fadc620,249.99999999999994
bot_1667,100,2,0.1,[3],evt_e369b5a56fadc620,257.3659999999999
bot_1668,100,2,0.1,[0],evt_e369b5a56fadc620,259.4720000000001
bot_1669,100,2,0.1,[2],evt_e369b5a56fadc620,250.00000000000014
bot_1670,100,2,0.1,[4],evt_e369b5a56fadc620,250.0
bot_1671,100,2,0.1,"[1, 3]",evt_e369b5a56fadc620,256.9299999999999
bot_1672,100,2,0.1,"[0, 2]",evt_e369b5a56fadc620,258.62800000000004
bot_1673,100,2,0.1,"[0, 3]",evt_e369b5a56fadc620,253.91
bot_1674,100,2,0.1,"[1, 2]",evt_e369b5a56fadc620,250.638
bot_1675,100,2,0.1,"[0, 4]",evt_e369b5a56fadc620,259.8460000000001
bot_1676,100,2,0.1,"[1, 4]",evt_e369b5a56fadc620,250.254
bot_1677,100,2,0.1,"[2, 3]",evt_e369b5a56fadc620,254.792
bot_1678,100,2,0.1,"[0, 1]",evt_e369b5a56fadc620,254.00000000000009
bot_1679,100,2,0.1,"[3, 4]",evt_e369b5a56fadc620,250.56399999999994
bot_1680,100,2,0.1,"[2, 4]",evt_e369b5a56fadc620,250.0
bot_1681,100,0.25,0.15,[],evt_e369b5a56fadc620,342.79200000000003
bot_1682,100,0.25,0.15,[1],evt_e369b5a56fadc620,343.8799999999999
bot_1683,100,0.25,0.15,[3],evt_e369b5a56fadc620,351.4699999999999
bot_1684,100,0.25,0.15,[0],evt_e369b5a56fadc620,335.8680000000001
bot_1685,100,0.25,0.15,[2],evt_e369b5a56fadc620,341.9340000000001
bot_1686,100,0.25,0.15,[4],evt_e369b5a56fadc620,341.754
bot_1687,100,0.25,0.15,"[1, 3]",evt_e369b5a56fadc620,349.21999999999997
bot_1688,100,0.25,0.15,"[0, 2]",evt_e369b5a56fadc620,355.9120000000001
bot_1689,100,0.25,0.15,"[0, 3]",evt_e369b5a56fadc620,351.65200000000004
bot_1690,100,0.25,0.15,"[1, 2]",evt_e369b5a56fadc620,344.04800000000006
bot_1691,100,0.25,0.15,"[0, 4]",evt_e369b5a56fadc620,352.3759999999999
bot_1692,100,0.25,0.15,"[1, 4]",evt_e369b5a56fadc620,343.04599999999994
bot_1693,100,0.25,0.15,"[2, 3]",evt_e369b5a56fadc620,350.27199999999993
bot_1694,100,0.25,0.15,"[0, 1]",evt_e369b5a56fadc620,361.56600000000003
bot_1695,100,0.25,0.15,"[3, 4]",evt_e369b5a56fadc620,344.358
bot_1696,100,0.25,0.15,"[2, 4]",evt_e369b5a56fadc620,342.79200000000003
bot_1697,100,0.5,0.15,[],evt_e369b5a56fadc620,333.99799999999993
bot_1698,100,0.5,0.15,[1],evt_e369b5a56fadc620,334.85599999999994
bot_1699,100,0.5,0.15,[3],evt_e369b5a56fadc620,340.22599999999983
bot_1700,100,0.5,0.15,[0],evt_e369b5a56fadc620,336.33400000000023
bot_1701,100,0.5,0.15,[2],evt_e369b5a56fadc620,333.9980000000001
bot_1702,100,0.5,0.15,[4],evt_e369b5a56fadc620,334.85600000000005
bot_1703,100,0.5,0.15,"[1, 3]",evt_e369b5a56fadc620,340.5619999999999
bot_1704,100,0.5,0.15,"[0, 2]",evt_e369b5a56fadc620,352.11400000000015
bot_1705,100,0.5,0.15,"[0, 3]",evt_e369b5a56fadc620,343.8960000000001
bot_1706,100,0.5,0.15,"[1, 2]",evt_e369b5a56fadc620,335.9440000000001
bot_1707,100,0.5,0.15,"[0, 4]",evt_e369b5a56fadc620,340.3
bot_1708,100,0.5,0.15,"[1, 4]",evt_e369b5a56fadc620,335.49399999999997
bot_1709,100,0.5,0.15,"[2, 3]",evt_e369b5a56fadc620,340.6
bot_1710,100,0.5,0.15,"[0, 1]",evt_e369b5a56fadc620,335.422
bot_1711,100,0.5,0.15,"[3, 4]",evt_e369b5a56fadc620,335.94999999999993
bot_1712,100,0.5,0.15,"[2, 4]",evt_e369b5a56fadc620,334.8560000000001
bot_1713,100,0.75,0.15,[],evt_e369b5a56fadc620,325.08000000000004
bot_1714,100,0.75,0.15,[1],evt_e369b5a56fadc620,323.7879999999999
bot_1715,100,0.75,0.15,[3],evt_e369b5a56fadc620,334.63999999999976
bot_1716,100,0.75,0.15,[0],evt_e369b5a56fadc620,320.4300000000002
bot_1717,100,0.75,0.15,[2],evt_e369b5a56fadc620,325.08000000000015
bot_1718,100,0.75,0.15,[4],evt_e369b5a56fadc620,325.08000000000004
bot_1719,100,0.75,0.15,"[1, 3]",evt_e369b5a56fadc620,330.4419999999997
bot_1720,100,0.75,0.15,"[0, 2]",evt_e369b5a56fadc620,334.342
bot_1721,100,0.75,0.15,"[0, 3]",evt_e369b5a56fadc620,335.02799999999996
bot_1722,100,0.75,0.15,"[1, 2]",evt_e369b5a56fadc620,323.20200000000006
bot_1723,100,0.75,0.15,"[0, 4]",evt_e369b5a56fadc620,334.59000000000003
bot_1724,100,0.75,0.15,"[1, 4]",evt_e369b5a56fadc620,324.2099999999999
bot_1725,100,0.75,0.15,"[2, 3]",evt_e369b5a56fadc620,329.568
bot_1726,100,0.75,0.15,"[0, 1]",evt_e369b5a56fadc620,347.44
bot_1727,100,0.75,0.15,"[3, 4]",evt_e369b5a56fadc620,331.022
bot_1728,100,0.75,0.15,"[2, 4]",evt_e369b5a56fadc620,324.342
bot_1729,100,1.0,0.15,[],evt_e369b5a56fadc620,250.0
bot_1730,100,1.0,0.15,[1],evt_e369b5a56fadc620,251.0879999999999
bot_1731,100,1.0,0.15,[3],evt_e369b5a56fadc620,258.8219999999998
bot_1732,100,1.0,0.15,[0],evt_e369b5a56fadc620,249.68000000000015
bot_1733,100,1.0,0.15,[2],evt_e369b5a56fadc620,250.00000000000014
bot_1734,100,1.0,0.15,[4],evt_e369b5a56fadc620,250.0
bot_1735,100,1.0,0.15,"[1, 3]",evt_e369b5a56fadc620,260.56999999999994
bot_1736,100,1.0,0.15,"[0, 2]",evt_e369b5a56fadc620,258.62800000000004
bot_1737,100,1.0,0.15,"[0, 3]",evt_e369b5a56fadc620,266.9819999999999
bot_1738,100,1.0,0.15,"[1, 2]",evt_e369b5a56fadc620,250.254
bot_1739,100,1.0,0.15,"[0, 4]",evt_e369b5a56fadc620,259.8460000000001
bot_1740,100,1.0,0.15,"[1, 4]",evt_e369b5a56fadc620,251.08799999999997
bot_1741,100,1.0,0.15,"[2, 3]",evt_e369b5a56fadc620,252.47799999999998
bot_1742,100,1.0,0.15,"[0, 1]",evt_e369b5a56fadc620,258.498
bot_1743,100,1.0,0.15,"[3, 4]",evt_e369b5a56fadc620,254.74399999999997
bot_1744,100,1.0,0.15,"[2, 4]",evt_e369b5a56fadc620,250.00000000000006
bot_1745,100,2,0.15,[],evt_e369b5a56fadc620,250.0
bot_1746,100,2,0.15,[1],evt_e369b5a56fadc620,251.92400000000004
bot_1747,100,2,0.15,[3],evt_e369b5a56fadc620,255.53399999999988
bot_1748,100,2,0.15,[0],evt_e369b5a56fadc620,252.53800000000015
bot_1749,100,2,0.15,[2],evt_e369b5a56fadc620,250.00000000000017
bot_1750,100,2,0.15,[4],evt_e369b5a56fadc620,250.0
bot_1751,100,2,0.15,"[1, 3]",evt_e369b5a56fadc620,256.1719999999999
bot_1752,100,2,0.15,"[0, 2]",evt_e369b5a56fadc620,252.11600000000004
bot_1753,100,2,0.15,"[0, 3]",evt_e369b5a56fadc620,252.04799999999986
bot_1754,100,2,0.15,"[1, 2]",evt_e369b5a56fadc620,251.0880000000001
bot_1755,100,2,0.15,"[0, 4]",evt_e369b5a56fadc620,263.40400000000005
bot_1756,100,2,0.15,"[1, 4]",evt_e369b5a56fadc620,250.25399999999996
bot_1757,100,2,0.15,"[2, 3]",evt_e369b5a56fadc620,255.53399999999988
bot_1758,100,2,0.15,"[0, 1]",evt_e369b5a56fadc620,254.4220000000001
bot_1759,100,2,0.15,"[3, 4]",evt_e369b5a56fadc620,253.35399999999996
bot_1760,100,2,0.15,"[2, 4]",evt_e369b5a56fadc620,250.0
bot_1761,100,0.25,0.2,[],evt_e369b5a56fadc620,343.912
bot_1762,100,0.25,0.2,[1],evt_e369b5a56fadc620,343.412
bot_1763,100,0.25,0.2,[3],evt_e369b5a56fadc620,349.35399999999987
bot_1764,100,0.25,0.2,[0],evt_e369b5a56fadc620,340.51800000000014
bot_1765,100,0.25,0.2,[2],evt_e369b5a56fadc620,342.7660000000002
bot_1766,100,0.25,0.2,[4],evt_e369b5a56fadc620,343.158
bot_1767,100,0.25,0.2,"[1, 3]",evt_e369b5a56fadc620,349.80199999999985
bot_1768,100,0.25,0.2,"[0, 2]",evt_e369b5a56fadc620,347.7780000000001
bot_1769,100,0.25,0.2,"[0, 3]",evt_e369b5a56fadc620,359.27399999999994
bot_1770,100,0.25,0.2,"[1, 2]",evt_e369b5a56fadc620,343.9920000000001
bot_1771,100,0.25,0.2,"[0, 4]",evt_e369b5a56fadc620,346.13800000000003
bot_1772,100,0.25,0.2,"[1, 4]",evt_e369b5a56fadc620,343.164
bot_1773,100,0.25,0.2,"[2, 3]",evt_e369b5a56fadc620,348.792
bot_1774,100,0.25,0.2,"[0, 1]",evt_e369b5a56fadc620,360.73999999999995
bot_1775,100,0.25,0.2,"[3, 4]",evt_e369b5a56fadc620,346.99999999999994
bot_1776,100,0.25,0.2,"[2, 4]",evt_e369b5a56fadc620,344.0080000000001
bot_1777,100,0.5,0.2,[],evt_e369b5a56fadc620,333.314
bot_1778,100,0.5,0.2,[1],evt_e369b5a56fadc620,336.26
bot_1779,100,0.5,0.2,[3],evt_e369b5a56fadc620,340.78199999999987
bot_1780,100,0.5,0.2,[0],evt_e369b5a56fadc620,345.2340000000001
bot_1781,100,0.5,0.2,[2],evt_e369b5a56fadc620,335.2220000000001
bot_1782,100,0.5,0.2,[4],evt_e369b5a56fadc620,334.33000000000004
