Bot,maxIPOSpending,Risk,PrefRanks,EventID,AvgEarnings
bot_290,150,0.0,[1],evt_1a341f55f12d099b714af8b82c3205c9,395.538
bot_291,150,0.0,[3],evt_1a341f55f12d099b714af8b82c3205c9,456.774
bot_292,150,0.0,[0],evt_1a341f55f12d099b714af8b82c3205c9,373.50800000000004
bot_293,150,0.0,[2],evt_1a341f55f12d099b714af8b82c3205c9,303.57199999999995
bot_294,150,0.0,[4],evt_1a341f55f12d099b714af8b82c3205c9,339.912
bot_295,150,0.0,"[1, 3]",evt_1a341f55f12d099b714af8b82c3205c9,427.8
bot_296,150,0.0,"[0, 2]",evt_1a341f55f12d099b714af8b82c3205c9,336.91
bot_297,150,0.0,"[0, 3]",evt_1a341f55f12d099b714af8b82c3205c9,447.408
bot_298,150,0.0,"[1, 2]",evt_1a341f55f12d099b714af8b82c3205c9,337.008
bot_299,150,0.0,"[0, 4]",evt_1a341f55f12d099b714af8b82c3205c9,352.946
bot_300,150,0.0,"[1, 4]",evt_1a341f55f12d099b714af8b82c3205c9,339.238
bot_301,150,0.0,"[2, 3]",evt_1a341f55f12d099b714af8b82c3205c9,408.44
bot_302,150,0.0,"[0, 1]",evt_1a341f55f12d099b714af8b82c3205c9,386.746
bot_303,150,0.0,"[3, 4]",evt_1a341f55f12d099b714af8b82c3205c9,375.274
bot_304,150,0.0,"[2, 4]",evt_1a341f55f12d099b714af8b82c3205c9,315.61199999999997
bot_305,150,0.2,[],evt_1a341f55f12d099b714af8b82c3205c9,473.4
bot_306,150,0.2,[1],evt_1a341f55f12d099b714af8b82c3205c9,480.0
bot_307,150,0.2,[3],evt_1a341f55f12d099b714af8b82c3205c9,461.1
bot_308,150,0.2,[0],evt_1a341f55f12d099b714af8b82c3205c9,415.87399999999997
bot_309,150,0.2,[2],evt_1a341f55f12d099b714af8b82c3205c9,379.9
bot_310,150,0.2,[4],evt_1a341f55f12d099b714af8b82c3205c9,386.61
bot_311,150,0.2,"[1, 3]",evt_1a341f55f12d099b714af8b82c3205c9,452.5
bot_312,150,0.2,"[0, 2]",evt_1a341f55f12d099b714af8b82c3205c9,392.272
bot_313,150,0.2,"[0, 3]",evt_1a341f55f12d099b714af8b82c3205c9,472.56800000000004
bot_314,150,0.2,"[1, 2]",evt_1a341f55f12d099b714af8b82c3205c9,387.9
bot_315,150,0.2,"[0, 4]",evt_1a341f55f12d099b714af8b82c3205c9,447.53599999999994
bot_316,150,0.2,"[1, 4]",evt_1a341f55f12d099b714af8b82c3205c9,401.368
bot_317,150,0.2,"[2, 3]",evt_1a341f55f12d099b714af8b82c3205c9,445.9
bot_318,150,0.2,"[0, 1]",evt_1a341f55f12d099b714af8b82c3205c9,431.46999999999997
bot_319,150,0.2,"[3, 4]",evt_1a341f55f12d099b714af8b82c3205c9,412.738
bot_320,150,0.2,"[2, 4]",evt_1a341f55f12d099b714af8b82c3205c9,386.27
bot_321,150,0.4,[],evt_1a341f55f12d099b714af8b82c3205c9,506.88
bot_322,150,0.4,[1],evt_1a341f55f12d099b714af8b82c3205c9,502.608
bot_323,150,0.4,[3],evt_1a341f55f12d099b714af8b82c3205c9,501.3
bot_324,150,0.4,[0],evt_1a341f55f12d099b714af8b82c3205c9,504.88
bot_325,150,0.4,[2],evt_1a341f55f12d099b714af8b82c3205c9,412.8
bot_326,150,0.4,[4],evt_1a341f55f12d099b714af8b82c3205c9,453.04200000000003
bot_327,150,0.4,"[1, 3]",evt_1a341f55f12d099b714af8b82c3205c9,498.7
bot_328,150,0.4,"[0, 2]",evt_1a341f55f12d099b714af8b82c3205c9,472.712
bot_329,150,0.4,"[0, 3]",evt_1a341f55f12d099b714af8b82c3205c9,525.938
bot_330,150,0.4,"[1, 2]",evt_1a341f55f12d099b714af8b82c3205c9,453.9
bot_331,150,0.4,"[0, 4]",evt_1a341f55f12d099b714af8b82c3205c9,488.11800000000005
bot_332,150,0.4,"[1, 4]",evt_1a341f55f12d099b714af8b82c3205c9,461.20799999999997
bot_333,150,0.4,"[2, 3]",evt_1a341f55f12d099b714af8b82c3205c9,454.8
bot_334,150,0.4,"[0, 1]",evt_1a341f55f12d099b714af8b82c3205c9,515.9399999999999
bot_335,150,0.4,"[3, 4]",evt_1a341f55f12d099b714af8b82c3205c9,476.66999999999996
bot_336,150,0.4,"[2, 4]",evt_1a341f55f12d099b714af8b82c3205c9,457.904
bot_337,150,0.6000000000000001,[],evt_1a341f55f12d099b714af8b82c3205c9,478.2799999999999
bot_338,150,0.6000000000000001,[1],evt_1a341f55f12d099b714af8b82c3205c9,491.67999999999995
bot_339,150,0.6000000000000001,[3],evt_1a341f55f12d099b714af8b82c3205c9,502.76800000000003
bot_340,150,0.6000000000000001,[0],evt_1a341f55f12d099b714af8b82c3205c9,499.80999999999983
bot_341,150,0.6000000000000001,[2],evt_1a341f55f12d099b714af8b82c3205c9,423.1719999999999
bot_342,150,0.6000000000000001,[4],evt_1a341f55f12d099b714af8b82c3205c9,435.812
bot_343,150,0.6000000000000001,"[1, 3]",evt_1a341f55f12d099b714af8b82c3205c9,511.4719999999999
bot_344,150,0.6000000000000001,"[0, 2]",evt_1a341f55f12d099b714af8b82c3205c9,493.408
bot_345,150,0.6000000000000001,"[0, 3]",evt_1a341f55f12d099b714af8b82c3205c9,526.872
bot_346,150,0.6000000000000001,"[1, 2]",evt_1a341f55f12d099b714af8b82c3205c9,448.77199999999993
bot_347,150,0.6000000000000001,"[0, 4]",evt_1a341f55f12d099b714af8b82c3205c9,455.57199999999995
bot_348,150,0.6000000000000001,"[1, 4]",evt_1a341f55f12d099b714af8b82c3205c9,459.23999999999995
bot_349,150,0.6000000000000001,"[2, 3]",evt_1a341f55f12d099b714af8b82c3205c9,466.6
bot_350,150,0.6000000000000001,"[0, 1]",evt_1a341f55f12d099b714af8b82c3205c9,506.67999999999995
bot_351,150,0.6000000000000001,"[3, 4]",evt_1a341f55f12d099b714af8b82c3205c9,459.84
bot_352,150,0.6000000000000001,"[2, 4]",evt_1a341f55f12d099b714af8b82c3205c9,426.9719999999999
bot_353,150,0.8,[],evt_1a341f55f12d099b714af8b82c3205c9,455.67999999999995
bot_354,150,0.8,[1],evt_1a341f55f12d099b714af8b82c3205c9,459.34399999999994
bot_355,150,0.8,[3],evt_1a341f55f12d099b714af8b82c3205c9,490.9
bot_356,150,0.8,[0],evt_1a341f55f12d099b714af8b82c3205c9,482.74399999999997
bot_357,150,0.8,[2],evt_1a341f55f12d099b714af8b82c3205c9,425.108
bot_358,150,0.8,[4],evt_1a341f55f12d099b714af8b82c3205c9,435.646
bot_359,150,0.8,"[1, 3]",evt_1a341f55f12d099b714af8b82c3205c9,497.302
bot_360,150,0.8,"[0, 2]",evt_1a341f55f12d099b714af8b82c3205c9,474.20799999999997
bot_361,150,0.8,"[0, 3]",evt_1a341f55f12d099b714af8b82c3205c9,520.3439999999999
bot_362,150,0.8,"[1, 2]",evt_1a341f55f12d099b714af8b82c3205c9,457.20799999999997
bot_363,150,0.8,"[0, 4]",evt_1a341f55f12d099b714af8b82c3205c9,456.0799999999999
bot_364,150,0.8,"[1, 4]",evt_1a341f55f12d099b714af8b82c3205c9,454.576
bot_365,150,0.8,"[2, 3]",evt_1a341f55f12d099b714af8b82c3205c9,465.968
bot_366,150,0.8,"[0, 1]",evt_1a341f55f12d099b714af8b82c3205c9,483.4799999999999
bot_367,150,0.8,"[3, 4]",evt_1a341f55f12d099b714af8b82c3205c9,458.674
bot_368,150,0.8,"[2, 4]",evt_1a341f55f12d099b714af8b82c3205c9,446.6119999999999
bot_369,150,1.0,[],evt_1a341f55f12d099b714af8b82c3205c9,432.87999999999994
bot_370,150,1.0,[1],evt_1a341f55f12d099b714af8b82c3205c9,486.60999999999996
bot_371,150,1.0,[3],evt_1a341f55f12d099b714af8b82c3205c9,500.34
bot_372,150,1.0,[0],evt_1a341f55f12d099b714af8b82c3205c9,456.012
bot_373,150,1.0,[2],evt_1a341f55f12d099b714af8b82c3205c9,429.47599999999994
bot_374,150,1.0,[4],evt_1a341f55f12d099b714af8b82c3205c9,433.43999999999994
bot_375,150,1.0,"[1, 3]",evt_1a341f55f12d099b714af8b82c3205c9,527.9440000000001
bot_376,150,1.0,"[0, 2]",evt_1a341f55f12d099b714af8b82c3205c9,458.544
bot_377,150,1.0,"[0, 3]",evt_1a341f55f12d099b714af8b82c3205c9,529.18
bot_378,150,1.0,"[1, 2]",evt_1a341f55f12d099b714af8b82c3205c9,458.77199999999993
bot_379,150,1.0,"[0, 4]",evt_1a341f55f12d099b714af8b82c3205c9,454.544
bot_380,150,1.0,"[1, 4]",evt_1a341f55f12d099b714af8b82c3205c9,447.2779999999999
bot_381,150,1.0,"[2, 3]",evt_1a341f55f12d099b714af8b82c3205c9,476.438
bot_382,150,1.0,"[0, 1]",evt_1a341f55f12d099b714af8b82c3205c9,466.67999999999995
bot_383,150,1.0,"[3, 4]",evt_1a341f55f12d099b714af8b82c3205c9,462.604
bot_384,150,1.0,"[2, 4]",evt_1a341f55f12d099b714af8b82c3205c9,420.64
bot_385,200,0.0,[],evt_1a341f55f12d099b714af8b82c3205c9,410.2700000000001
bot_386,200,0.0,[1],evt_1a341f55f12d099b714af8b82c3205c9,410.84
bot_387,200,0.0,[3],evt_1a341f55f12d099b714af8b82c3205c9,479.204
bot_388,200,0.0,[0],evt_1a341f55f12d099b714af8b82c3205c9,384.572
bot_389,200,0.0,[2],evt_1a341f55f12d099b714af8b82c3205c9,333.202
bot_390,200,0.0,[4],evt_1a341f55f12d099b714af8b82c3205c9,331.8860000000001
bot_391,200,0.0,"[1, 3]",evt_1a341f55f12d099b714af8b82c3205c9,423.904
bot_392,200,0.0,"[0, 2]",evt_1a341f55f12d099b714af8b82c3205c9,353.44
bot_393,200,0.0,"[0, 3]",evt_1a341f55f12d099b714af8b82c3205c9,414.804
bot_394,200,0.0,"[1, 2]",evt_1a341f55f12d099b714af8b82c3205c9,344.006
bot_395,200,0.0,"[0, 4]",evt_1a341f55f12d099b714af8b82c3205c9,346.014
bot_396,200,0.0,"[1, 4]",evt_1a341f55f12d099b714af8b82c3205c9,385.678
bot_397,200,0.0,"[2, 3]",evt_1a341f55f12d099b714af8b82c3205c9,426.57
bot_398,200,0.0,"[0, 1]",evt_1a341f55f12d099b714af8b82c3205c9,402.446
bot_399,200,0.0,"[3, 4]",evt_1a341f55f12d099b714af8b82c3205c9,365.97999999999996
bot_400,200,0.0,"[2, 4]",evt_1a341f55f12d099b714af8b82c3205c9,364.784
bot_401,200,0.2,[],evt_1a341f55f12d099b714af8b82c3205c9,502.6
bot_402,200,0.2,[1],evt_1a341f55f12d099b714af8b82c3205c9,439.8
bot_403,200,0.2,[3],evt_1a341f55f12d099b714af8b82c3205c9,483.1
bot_404,200,0.2,[0],evt_1a341f55f12d099b714af8b82c3205c9,411.538
bot_405,200,0.2,[2],evt_1a341f55f12d099b714af8b82c3205c9,407.1
bot_406,200,0.2,[4],evt_1a341f55f12d099b714af8b82c3205c9,400.774
bot_407,200,0.2,"[1, 3]",evt_1a341f55f12d099b714af8b82c3205c9,452.26800000000003
bot_408,200,0.2,"[0, 2]",evt_1a341f55f12d099b714af8b82c3205c9,395.16999999999996
bot_409,200,0.2,"[0, 3]",evt_1a341f55f12d099b714af8b82c3205c9,440.1
bot_410,200,0.2,"[1, 2]",evt_1a341f55f12d099b714af8b82c3205c9,457.8
bot_411,200,0.2,"[0, 4]",evt_1a341f55f12d099b714af8b82c3205c9,401.608
bot_412,200,0.2,"[1, 4]",evt_1a341f55f12d099b714af8b82c3205c9,423.938
bot_413,200,0.2,"[2, 3]",evt_1a341f55f12d099b714af8b82c3205c9,443.3
bot_414,200,0.2,"[0, 1]",evt_1a341f55f12d099b714af8b82c3205c9,414.608
bot_415,200,0.2,"[3, 4]",evt_1a341f55f12d099b714af8b82c3205c9,412.738
bot_416,200,0.2,"[2, 4]",evt_1a341f55f12d099b714af8b82c3205c9,404.57399999999996
bot_417,200,0.4,[],evt_1a341f55f12d099b714af8b82c3205c9,507.95
bot_418,200,0.4,[1],evt_1a341f55f12d099b714af8b82c3205c9,512.068
bot_419,200,0.4,[3],evt_1a341f55f12d099b714af8b82c3205c9,475.0
bot_420,200,0.4,[0],evt_1a341f55f12d099b714af8b82c3205c9,494.01399999999995
bot_421,200,0.4,[2],evt_1a341f55f12d099b714af8b82c3205c9,414.7
bot_422,200,0.4,[4],evt_1a341f55f12d099b714af8b82c3205c9,441.1719999999999
bot_423,200,0.4,"[1, 3]",evt_1a341f55f12d099b714af8b82c3205c9,503.7
bot_424,200,0.4,"[0, 2]",evt_1a341f55f12d099b714af8b82c3205c9,481.072
bot_425,200,0.4,"[0, 3]",evt_1a341f55f12d099b714af8b82c3205c9,531.012
bot_426,200,0.4,"[1, 2]",evt_1a341f55f12d099b714af8b82c3205c9,464.4
bot_427,200,0.4,"[0, 4]",evt_1a341f55f12d099b714af8b82c3205c9,486.37999999999994
bot_428,200,0.4,"[1, 4]",evt_1a341f55f12d099b714af8b82c3205c9,472.506
bot_429,200,0.4,"[2, 3]",evt_1a341f55f12d099b714af8b82c3205c9,422.1
bot_430,200,0.4,"[0, 1]",evt_1a341f55f12d099b714af8b82c3205c9,505.6139999999999
bot_431,200,0.4,"[3, 4]",evt_1a341f55f12d099b714af8b82c3205c9,463.64399999999995
bot_432,200,0.4,"[2, 4]",evt_1a341f55f12d099b714af8b82c3205c9,435.808
bot_433,200,0.6000000000000001,[],evt_1a341f55f12d099b714af8b82c3205c9,478.2799999999999
bot_434,200,0.6000000000000001,[1],evt_1a341f55f12d099b714af8b82c3205c9,480.87999999999994
bot_435,200,0.6000000000000001,[3],evt_1a341f55f12d099b714af8b82c3205c9,483.0
bot_436,200,0.6000000000000001,[0],evt_1a341f55f12d099b714af8b82c3205c9,470.94399999999996
bot_437,200,0.6000000000000001,[2],evt_1a341f55f12d099b714af8b82c3205c9,427.038
bot_438,200,0.6000000000000001,[4],evt_1a341f55f12d099b714af8b82c3205c9,439.448
bot_439,200,0.6000000000000001,"[1, 3]",evt_1a341f55f12d099b714af8b82c3205c9,508.308
bot_440,200,0.6000000000000001,"[0, 2]",evt_1a341f55f12d099b714af8b82c3205c9,469.608
bot_441,200,0.6000000000000001,"[0, 3]",evt_1a341f55f12d099b714af8b82c3205c9,539.036
bot_442,200,0.6000000000000001,"[1, 2]",evt_1a341f55f12d099b714af8b82c3205c9,466.13599999999997
bot_443,200,0.6000000000000001,"[0, 4]",evt_1a341f55f12d099b714af8b82c3205c9,480.9799999999999
bot_444,200,0.6000000000000001,"[1, 4]",evt_1a341f55f12d099b714af8b82c3205c9,439.608
bot_445,200,0.6000000000000001,"[2, 3]",evt_1a341f55f12d099b714af8b82c3205c9,452.3
bot_446,200,0.6000000000000001,"[0, 1]",evt_1a341f55f12d099b714af8b82c3205c9,491.008
bot_447,200,0.6000000000000001,"[3, 4]",evt_1a341f55f12d099b714af8b82c3205c9,462.6779999999999
bot_448,200,0.6000000000000001,"[2, 4]",evt_1a341f55f12d099b714af8b82c3205c9,436.576
bot_449,200,0.8,[],evt_1a341f55f12d099b714af8b82c3205c9,455.67999999999995
bot_450,200,0.8,[1],evt_1a341f55f12d099b714af8b82c3205c9,469.0079999999999
bot_451,200,0.8,[3],evt_1a341f55f12d099b714af8b82c3205c9,486.3
bot_452,200,0.8,[0],evt_1a341f55f12d099b714af8b82c3205c9,489.2799999999999
bot_453,200,0.8,[2],evt_1a341f55f12d099b714af8b82c3205c9,419.2
bot_454,200,0.8,[4],evt_1a341f55f12d099b714af8b82c3205c9,442.74399999999997
bot_455,200,0.8,"[1, 3]",evt_1a341f55f12d099b714af8b82c3205c9,504.34
bot_456,200,0.8,"[0, 2]",evt_1a341f55f12d099b714af8b82c3205c9,467.908
bot_457,200,0.8,"[0, 3]",evt_1a341f55f12d099b714af8b82c3205c9,534.176
bot_458,200,0.8,"[1, 2]",evt_1a341f55f12d099b714af8b82c3205c9,467.808
bot_459,200,0.8,"[0, 4]",evt_1a341f55f12d099b714af8b82c3205c9,472.2799999999999
bot_460,200,0.8,"[1, 4]",evt_1a341f55f12d099b714af8b82c3205c9,452.938
bot_461,200,0.8,"[2, 3]",evt_1a341f55f12d099b714af8b82c3205c9,474.072
bot_462,200,0.8,"[0, 1]",evt_1a341f55f12d099b714af8b82c3205c9,478.14399999999995
bot_463,200,0.8,"[3, 4]",evt_1a341f55f12d099b714af8b82c3205c9,461.20799999999997
bot_464,200,0.8,"[2, 4]",evt_1a341f55f12d099b714af8b82c3205c9,438.37999999999994
bot_465,200,1.0,[],evt_1a341f55f12d099b714af8b82c3205c9,432.4799999999999
bot_466,200,1.0,[1],evt_1a341f55f12d099b714af8b82c3205c9,461.74399999999997
bot_467,200,1.0,[3],evt_1a341f55f12d099b714af8b82c3205c9,479.8
bot_468,200,1.0,[0],evt_1a341f55f12d099b714af8b82c3205c9,449.544
bot_469,200,1.0,[2],evt_1a341f55f12d099b714af8b82c3205c9,409.672
bot_470,200,1.0,[4],evt_1a341f55f12d099b714af8b82c3205c9,436.4459999999999
bot_471,200,1.0,"[1, 3]",evt_1a341f55f12d099b714af8b82c3205c9,500.34399999999994
bot_472,200,1.0,"[0, 2]",evt_1a341f55f12d099b714af8b82c3205c9,469.2079999999999
bot_473,200,1.0,"[0, 3]",evt_1a341f55f12d099b714af8b82c3205c9,512.308
bot_474,200,1.0,"[1, 2]",evt_1a341f55f12d099b714af8b82c3205c9,460.67600000000004
bot_475,200,1.0,"[0, 4]",evt_1a341f55f12d099b714af8b82c3205c9,461.108
bot_476,200,1.0,"[1, 4]",evt_1a341f55f12d099b714af8b82c3205c9,462.84399999999994
bot_477,200,1.0,"[2, 3]",evt_1a341f55f12d099b714af8b82c3205c9,466.408
bot_478,200,1.0,"[0, 1]",evt_1a341f55f12d099b714af8b82c3205c9,453.14399999999995
bot_479,200,1.0,"[3, 4]",evt_1a341f55f12d099b714af8b82c3205c9,462.70799999999997
bot_480,200,1.0,"[2, 4]",evt_1a341f55f12d099b714af8b82c3205c9,438.03599999999994
bot_481,250,0.0,[],evt_1a341f55f12d099b714af8b82c3205c9,429.54200000000003
bot_482,250,0.0,[1],evt_1a341f55f12d099b714af8b82c3205c9,384.53599999999994
bot_483,250,0.0,[3],evt_1a341f55f12d099b714af8b82c3205c9,481.274
bot_484,250,0.0,[0],evt_1a341f55f12d099b714af8b82c3205c9,400.506
bot_485,250,0.0,[2],evt_1a341f55f12d099b714af8b82c3205c9,326.63800000000003
bot_486,250,0.0,[4],evt_1a341f55f12d099b714af8b82c3205c9,349.57599999999996
bot_487,250,0.0,"[1, 3]",evt_1a341f55f12d099b714af8b82c3205c9,409.704
bot_488,250,0.0,"[0, 2]",evt_1a341f55f12d099b714af8b82c3205c9,336.304
bot_489,250,0.0,"[0, 3]",evt_1a341f55f12d099b714af8b82c3205c9,414.34
bot_490,250,0.0,"[1, 2]",evt_1a341f55f12d099b714af8b82c3205c9,320.16999999999996
bot_491,250,0.0,"[0, 4]",evt_1a341f55f12d099b714af8b82c3205c9,355.344
bot_492,250,0.0,"[1, 4]",evt_1a341f55f12d099b714af8b82c3205c9,338.946
bot_493,250,0.0,"[2, 3]",evt_1a341f55f12d099b714af8b82c3205c9,415.83599999999996
bot_494,250,0.0,"[0, 1]",evt_1a341f55f12d099b714af8b82c3205c9,367.14
bot_495,250,0.0,"[3, 4]",evt_1a341f55f12d099b714af8b82c3205c9,394.044
bot_496,250,0.0,"[2, 4]",evt_1a341f55f12d099b714af8b82c3205c9,332.04400000000004
bot_497,250,0.2,[],evt_1a341f55f12d099b714af8b82c3205c9,442.6
bot_498,250,0.2,[1],evt_1a341f55f12d099b714af8b82c3205c9,424.1360000000001
bot_499,250,0.2,[3],evt_1a341f55f12d099b714af8b82c3205c9,480.3
bot_500,250,0.2,[0],evt_1a341f55f12d099b714af8b82c3205c9,388.006
bot_501,250,0.2,[2],evt_1a341f55f12d099b714af8b82c3205c9,397.6
bot_502,250,0.2,[4],evt_1a341f55f12d099b714af8b82c3205c9,404.372
bot_503,250,0.2,"[1, 3]",evt_1a341f55f12d099b714af8b82c3205c9,456.90200000000004
bot_504,250,0.2,"[0, 2]",evt_1a341f55f12d099b714af8b82c3205c9,399.036
bot_505,250,0.2,"[0, 3]",evt_1a341f55f12d099b714af8b82c3205c9,427.238
bot_506,250,0.2,"[1, 2]",evt_1a341f55f12d099b714af8b82c3205c9,393.6
bot_507,250,0.2,"[0, 4]",evt_1a341f55f12d099b714af8b82c3205c9,398.342
bot_508,250,0.2,"[1, 4]",evt_1a341f55f12d099b714af8b82c3205c9,466.37399999999997
bot_509,250,0.2,"[2, 3]",evt_1a341f55f12d099b714af8b82c3205c9,440.4
bot_510,250,0.2,"[0, 1]",evt_1a341f55f12d099b714af8b82c3205c9,384.87399999999997
bot_511,250,0.2,"[3, 4]",evt_1a341f55f12d099b714af8b82c3205c9,406.672
bot_512,250,0.2,"[2, 4]",evt_1a341f55f12d099b714af8b82c3205c9,430.338
bot_513,250,0.4,[],evt_1a341f55f12d099b714af8b82c3205c9,509.216
bot_514,250,0.4,[1],evt_1a341f55f12d099b714af8b82c3205c9,488.5379999999999
bot_515,250,0.4,[3],evt_1a341f55f12d099b714af8b82c3205c9,466.5
bot_516,250,0.4,[0],evt_1a341f55f12d099b714af8b82c3205c9,494.48400000000004
bot_517,250,0.4,[2],evt_1a341f55f12d099b714af8b82c3205c9,416.9
bot_518,250,0.4,[4],evt_1a341f55f12d099b714af8b82c3205c9,459.10200000000003
bot_519,250,0.4,"[1, 3]",evt_1a341f55f12d099b714af8b82c3205c9,498.0
bot_520,250,0.4,"[0, 2]",evt_1a341f55f12d099b714af8b82c3205c9,476.24799999999993
bot_521,250,0.4,"[0, 3]",evt_1a341f55f12d099b714af8b82c3205c9,518.3059999999999
bot_522,250,0.4,"[1, 2]",evt_1a341f55f12d099b714af8b82c3205c9,458.3
bot_523,250,0.4,"[0, 4]",evt_1a341f55f12d099b714af8b82c3205c9,484.61800000000005
bot_524,250,0.4,"[1, 4]",evt_1a341f55f12d099b714af8b82c3205c9,469.53999999999996
bot_525,250,0.4,"[2, 3]",evt_1a341f55f12d099b714af8b82c3205c9,424.7
bot_526,250,0.4,"[0, 1]",evt_1a341f55f12d099b714af8b82c3205c9,532.02
bot_527,250,0.4,"[3, 4]",evt_1a341f55f12d099b714af8b82c3205c9,466.96999999999997
bot_528,250,0.4,"[2, 4]",evt_1a341f55f12d099b714af8b82c3205c9,442.5379999999999
bot_529,250,0.6000000000000001,[],evt_1a341f55f12d099b714af8b82c3205c9,460.67999999999995
bot_530,250,0.6000000000000001,[1],evt_1a341f55f12d099b714af8b82c3205c9,487.67999999999995
bot_531,250,0.6000000000000001,[3],evt_1a341f55f12d099b714af8b82c3205c9,486.1360000000001
bot_532,250,0.6000000000000001,[0],evt_1a341f55f12d099b714af8b82c3205c9,481.34399999999994
bot_533,250,0.6000000000000001,[2],evt_1a341f55f12d099b714af8b82c3205c9,397.83599999999996
bot_534,250,0.6000000000000001,[4],evt_1a341f55f12d099b714af8b82c3205c9,452.044
bot_535,250,0.6000000000000001,"[1, 3]",evt_1a341f55f12d099b714af8b82c3205c9,512.67
bot_536,250,0.6000000000000001,"[0, 2]",evt_1a341f55f12d099b714af8b82c3205c9,476.03999999999996
bot_537,250,0.6000000000000001,"[0, 3]",evt_1a341f55f12d099b714af8b82c3205c9,524.3079999999999
bot_538,250,0.6000000000000001,"[1, 2]",evt_1a341f55f12d099b714af8b82c3205c9,452.468
bot_539,250,0.6000000000000001,"[0, 4]",evt_1a341f55f12d099b714af8b82c3205c9,500.1119999999999
bot_540,250,0.6000000000000001,"[1, 4]",evt_1a341f55f12d099b714af8b82c3205c9,456.74399999999997
bot_541,250,0.6000000000000001,"[2, 3]",evt_1a341f55f12d099b714af8b82c3205c9,461.804
bot_542,250,0.6000000000000001,"[0, 1]",evt_1a341f55f12d099b714af8b82c3205c9,509.14399999999995
bot_543,250,0.6000000000000001,"[3, 4]",evt_1a341f55f12d099b714af8b82c3205c9,474.0759999999999
bot_544,250,0.6000000000000001,"[2, 4]",evt_1a341f55f12d099b714af8b82c3205c9,446.23999999999995
bot_545,250,0.8,[],evt_1a341f55f12d099b714af8b82c3205c9,454.87999999999994
bot_546,250,0.8,[1],evt_1a341f55f12d099b714af8b82c3205c9,473.67999999999995
bot_547,250,0.8,[3],evt_1a341f55f12d099b714af8b82c3205c9,477.5
bot_548,250,0.8,[0],evt_1a341f55f12d099b714af8b82c3205c9,480.6119999999999
bot_549,250,0.8,[2],evt_1a341f55f12d099b714af8b82c3205c9,431.87199999999996
bot_550,250,0.8,[4],evt_1a341f55f12d099b714af8b82c3205c9,430.812
bot_551,250,0.8,"[1, 3]",evt_1a341f55f12d099b714af8b82c3205c9,521.542
bot_552,250,0.8,"[0, 2]",evt_1a341f55f12d099b714af8b82c3205c9,483.908
bot_553,250,0.8,"[0, 3]",evt_1a341f55f12d099b714af8b82c3205c9,522.008
bot_554,250,0.8,"[1, 2]",evt_1a341f55f12d099b714af8b82c3205c9,461.93999999999994
bot_555,250,0.8,"[0, 4]",evt_1a341f55f12d099b714af8b82c3205c9,470.24399999999997
bot_556,250,0.8,"[1, 4]",evt_1a341f55f12d099b714af8b82c3205c9,458.408
bot_557,250,0.8,"[2, 3]",evt_1a341f55f12d099b714af8b82c3205c9,468.838
bot_558,250,0.8,"[0, 1]",evt_1a341f55f12d099b714af8b82c3205c9,483.2799999999999
bot_559,250,0.8,"[3, 4]",evt_1a341f55f12d099b714af8b82c3205c9,465.84
bot_560,250,0.8,"[2, 4]",evt_1a341f55f12d099b714af8b82c3205c9,440.372
bot_561,250,1.0,[],evt_1a341f55f12d099b714af8b82c3205c9,441.0799999999999
bot_562,250,1.0,[1],evt_1a341f55f12d099b714af8b82c3205c9,456.0799999999999
bot_563,250,1.0,[3],evt_1a341f55f12d099b714af8b82c3205c9,476.8
bot_564,250,1.0,[0],evt_1a341f55f12d099b714af8b82c3205c9,463.0799999999999
bot_565,250,1.0,[2],evt_1a341f55f12d099b714af8b82c3205c9,411.104
bot_566,250,1.0,[4],evt_1a341f55f12d099b714af8b82c3205c9,436.7419999999999
bot_567,250,1.0,"[1, 3]",evt_1a341f55f12d099b714af8b82c3205c9,513.908
bot_568,250,1.0,"[0, 2]",evt_1a341f55f12d099b714af8b82c3205c9,446.24399999999997
bot_569,250,1.0,"[0, 3]",evt_1a341f55f12d099b714af8b82c3205c9,527.074
bot_570,250,1.0,"[1, 2]",evt_1a341f55f12d099b714af8b82c3205c9,441.07199999999995
bot_571,250,1.0,"[0, 4]",evt_1a341f55f12d099b714af8b82c3205c9,452.64399999999995
bot_572,250,1.0,"[1, 4]",evt_1a341f55f12d099b714af8b82c3205c9,448.43999999999994
bot_573,250,1.0,"[2, 3]",evt_1a341f55f12d099b714af8b82c3205c9,458.808
bot_574,250,1.0,"[0, 1]",evt_1a341f55f12d099b714af8b82c3205c9,454.4799999999999
bot_575,250,1.0,"[3, 4]",evt_1a341f55f12d099b714af8b82c3205c9,464.044
bot_576,250,1.0,"[2, 4]",evt_1a341f55f12d099b714af8b82c3205c9,439.616
bot_577,0,0.0,[],evt_d95b8e01de0284c3e957cccf865444c5,399.582
bot_578,0,0.0,[1],evt_d95b8e01de0284c3e957cccf865444c5,408.05
bot_579,0,0.0,[3],evt_d95b8e01de0284c3e957cccf865444c5,410.346
bot_580,0,0.0,[0],evt_d95b8e01de0284c3e957cccf865444c5,386.51200000000006
bot_581,0,0.0,[2],evt_d95b8e01de0284c3e957cccf865444c5,404.75000000000006
bot_582,0,0.0,[4],evt_d95b8e01de0284c3e957cccf865444c5,417.648
