Bot,maxIPOSpending,BuyRisk,SellRisk,PrefRanks,IPOcsv,LIVEcsv,EventID,AvgEarnings
bot_5363,0,0.75,0.3,[],False,True,evt_d95b8e01de0284c3e957cccf865444c5,411.85
bot_5364,0,0.75,0.3,[],False,False,evt_d95b8e01de0284c3e957cccf865444c5,395.16600000000005
bot_5365,0,0.75,0.3,[0],True,True,evt_d95b8e01de0284c3e957cccf865444c5,410.338
bot_5366,0,0.75,0.3,[0],True,False,evt_d95b8e01de0284c3e957cccf865444c5,396.83600000000007
bot_5367,0,0.75,0.3,[0],False,True,evt_d95b8e01de0284c3e957cccf865444c5,414.7880000000001
bot_5368,0,0.75,0.3,[0],False,False,evt_d95b8e01de0284c3e957cccf865444c5,393.33600000000007
bot_5369,0,0.75,0.3,[1],True,True,evt_d95b8e01de0284c3e957cccf865444c5,417.814
bot_5370,0,0.75,0.3,[1],True,False,evt_d95b8e01de0284c3e957cccf865444c5,394.60200000000003
bot_5371,0,0.75,0.3,[1],False,True,evt_d95b8e01de0284c3e957cccf865444c5,416.7420000000001
bot_5372,0,0.75,0.3,[1],False,False,evt_d95b8e01de0284c3e957cccf865444c5,395.124
bot_5373,0,0.75,0.3,[2],True,True,evt_d95b8e01de0284c3e957cccf865444c5,406.04600000000005
bot_5374,0,0.75,0.3,[2],True,False,evt_d95b8e01de0284c3e957cccf865444c5,396.87800000000004
bot_5375,0,0.75,0.3,[2],False,True,evt_d95b8e01de0284c3e957cccf865444c5,409.7500000000001
bot_5376,0,0.75,0.3,[2],False,False,evt_d95b8e01de0284c3e957cccf865444c5,396.79800000000006
bot_5377,0,0.75,0.3,[3],True,True,evt_d95b8e01de0284c3e957cccf865444c5,413.88
bot_5378,0,0.75,0.3,[3],True,False,evt_d95b8e01de0284c3e957cccf865444c5,395.076
bot_5379,0,0.75,0.3,[3],False,True,evt_d95b8e01de0284c3e957cccf865444c5,411.9320000000001
bot_5380,0,0.75,0.3,[3],False,False,evt_d95b8e01de0284c3e957cccf865444c5,393.478
bot_5381,0,0.75,0.3,[4],True,True,evt_d95b8e01de0284c3e957cccf865444c5,418.71400000000006
bot_5382,0,0.75,0.3,[4],True,False,evt_d95b8e01de0284c3e957cccf865444c5,395.16600000000005
bot_5383,0,0.75,0.3,[4],False,True,evt_d95b8e01de0284c3e957cccf865444c5,413.40200000000004
bot_5384,0,0.75,0.3,[4],False,False,evt_d95b8e01de0284c3e957cccf865444c5,395.228
bot_5385,0,0.75,0.3,"[0, 1]",True,True,evt_d95b8e01de0284c3e957cccf865444c5,418.47400000000005
bot_5386,0,0.75,0.3,"[0, 1]",True,False,evt_d95b8e01de0284c3e957cccf865444c5,396.78800000000007
bot_5387,0,0.75,0.3,"[0, 1]",False,True,evt_d95b8e01de0284c3e957cccf865444c5,419.174
bot_5388,0,0.75,0.3,"[0, 1]",False,False,evt_d95b8e01de0284c3e957cccf865444c5,393.468
bot_5389,0,0.75,0.3,"[1, 2]",True,True,evt_d95b8e01de0284c3e957cccf865444c5,408.48600000000005
bot_5390,0,0.75,0.3,"[1, 2]",True,False,evt_d95b8e01de0284c3e957cccf865444c5,391.80800000000005
bot_5391,0,0.75,0.3,"[1, 2]",False,True,evt_d95b8e01de0284c3e957cccf865444c5,403.59600000000006
bot_5392,0,0.75,0.3,"[1, 2]",False,False,evt_d95b8e01de0284c3e957cccf865444c5,393.38200000000006
bot_5393,0,0.75,0.3,"[2, 3]",True,True,evt_d95b8e01de0284c3e957cccf865444c5,411.27200000000005
bot_5394,0,0.75,0.3,"[2, 3]",True,False,evt_d95b8e01de0284c3e957cccf865444c5,393.38800000000003
bot_5395,0,0.75,0.3,"[2, 3]",False,True,evt_d95b8e01de0284c3e957cccf865444c5,414.04800000000006
bot_5396,0,0.75,0.3,"[2, 3]",False,False,evt_d95b8e01de0284c3e957cccf865444c5,395.124
bot_5397,0,0.75,0.3,"[3, 4]",True,True,evt_d95b8e01de0284c3e957cccf865444c5,415.082
bot_5398,0,0.75,0.3,"[3, 4]",True,False,evt_d95b8e01de0284c3e957cccf865444c5,396.84000000000003
bot_5399,0,0.75,0.3,"[3, 4]",False,True,evt_d95b8e01de0284c3e957cccf865444c5,411.70400000000006
bot_5400,0,0.75,0.3,"[3, 4]",False,False,evt_d95b8e01de0284c3e957cccf865444c5,396.788
bot_5401,0,1.0,0.1,[],True,True,evt_d95b8e01de0284c3e957cccf865444c5,437.678
bot_5402,0,1.0,0.1,[],True,False,evt_d95b8e01de0284c3e957cccf865444c5,417.8420000000001
bot_5403,0,1.0,0.1,[],False,True,evt_d95b8e01de0284c3e957cccf865444c5,432.98
bot_5404,0,1.0,0.1,[],False,False,evt_d95b8e01de0284c3e957cccf865444c5,422.83200000000005
bot_5405,0,1.0,0.1,[0],True,True,evt_d95b8e01de0284c3e957cccf865444c5,448.188
bot_5406,0,1.0,0.1,[0],True,False,evt_d95b8e01de0284c3e957cccf865444c5,432.56200000000007
bot_5407,0,1.0,0.1,[0],False,True,evt_d95b8e01de0284c3e957cccf865444c5,444.254
bot_5408,0,1.0,0.1,[0],False,False,evt_d95b8e01de0284c3e957cccf865444c5,429.05
bot_5409,0,1.0,0.1,[1],True,True,evt_d95b8e01de0284c3e957cccf865444c5,432.11800000000005
bot_5410,0,1.0,0.1,[1],True,False,evt_d95b8e01de0284c3e957cccf865444c5,432.1300000000001
bot_5411,0,1.0,0.1,[1],False,True,evt_d95b8e01de0284c3e957cccf865444c5,436.03600000000006
bot_5412,0,1.0,0.1,[1],False,False,evt_d95b8e01de0284c3e957cccf865444c5,434.58600000000007
bot_5413,0,1.0,0.1,[2],True,True,evt_d95b8e01de0284c3e957cccf865444c5,440.338
bot_5414,0,1.0,0.1,[2],True,False,evt_d95b8e01de0284c3e957cccf865444c5,420.45400000000006
bot_5415,0,1.0,0.1,[2],False,True,evt_d95b8e01de0284c3e957cccf865444c5,432.122
bot_5416,0,1.0,0.1,[2],False,False,evt_d95b8e01de0284c3e957cccf865444c5,436.83200000000005
bot_5417,0,1.0,0.1,[3],True,True,evt_d95b8e01de0284c3e957cccf865444c5,442.122
bot_5418,0,1.0,0.1,[3],True,False,evt_d95b8e01de0284c3e957cccf865444c5,427.66600000000005
bot_5419,0,1.0,0.1,[3],False,True,evt_d95b8e01de0284c3e957cccf865444c5,432.03600000000006
bot_5420,0,1.0,0.1,[3],False,False,evt_d95b8e01de0284c3e957cccf865444c5,430.0540000000001
bot_5421,0,1.0,0.1,[4],True,True,evt_d95b8e01de0284c3e957cccf865444c5,439.842
bot_5422,0,1.0,0.1,[4],True,False,evt_d95b8e01de0284c3e957cccf865444c5,433.4960000000001
bot_5423,0,1.0,0.1,[4],False,True,evt_d95b8e01de0284c3e957cccf865444c5,436.87000000000006
bot_5424,0,1.0,0.1,[4],False,False,evt_d95b8e01de0284c3e957cccf865444c5,426.55600000000004
bot_5425,0,1.0,0.1,"[0, 1]",True,True,evt_d95b8e01de0284c3e957cccf865444c5,439.35
bot_5426,0,1.0,0.1,"[0, 1]",True,False,evt_d95b8e01de0284c3e957cccf865444c5,431.92800000000005
bot_5427,0,1.0,0.1,"[0, 1]",False,True,evt_d95b8e01de0284c3e957cccf865444c5,439.43
bot_5428,0,1.0,0.1,"[0, 1]",False,False,evt_d95b8e01de0284c3e957cccf865444c5,429.892
bot_5429,0,1.0,0.1,"[1, 2]",True,True,evt_d95b8e01de0284c3e957cccf865444c5,436.4820000000001
bot_5430,0,1.0,0.1,"[1, 2]",True,False,evt_d95b8e01de0284c3e957cccf865444c5,427.69000000000005
bot_5431,0,1.0,0.1,"[1, 2]",False,True,evt_d95b8e01de0284c3e957cccf865444c5,432.88
bot_5432,0,1.0,0.1,"[1, 2]",False,False,evt_d95b8e01de0284c3e957cccf865444c5,425.688
bot_5433,0,1.0,0.1,"[2, 3]",True,True,evt_d95b8e01de0284c3e957cccf865444c5,448.66400000000004
bot_5434,0,1.0,0.1,"[2, 3]",True,False,evt_d95b8e01de0284c3e957cccf865444c5,422.16
bot_5435,0,1.0,0.1,"[2, 3]",False,True,evt_d95b8e01de0284c3e957cccf865444c5,432.4320000000001
bot_5436,0,1.0,0.1,"[2, 3]",False,False,evt_d95b8e01de0284c3e957cccf865444c5,429.36400000000003
bot_5437,0,1.0,0.1,"[3, 4]",True,True,evt_d95b8e01de0284c3e957cccf865444c5,432.6820000000001
bot_5438,0,1.0,0.1,"[3, 4]",True,False,evt_d95b8e01de0284c3e957cccf865444c5,421.62399999999997
bot_5439,0,1.0,0.1,"[3, 4]",False,True,evt_d95b8e01de0284c3e957cccf865444c5,444.65600000000006
bot_5440,0,1.0,0.1,"[3, 4]",False,False,evt_d95b8e01de0284c3e957cccf865444c5,420.12800000000004
bot_5441,0,1.0,0.15,[],True,True,evt_d95b8e01de0284c3e957cccf865444c5,422.5780000000001
bot_5442,0,1.0,0.15,[],True,False,evt_d95b8e01de0284c3e957cccf865444c5,413.69000000000005
bot_5443,0,1.0,0.15,[],False,True,evt_d95b8e01de0284c3e957cccf865444c5,422.672
bot_5444,0,1.0,0.15,[],False,False,evt_d95b8e01de0284c3e957cccf865444c5,410.28000000000003
bot_5445,0,1.0,0.15,[0],True,True,evt_d95b8e01de0284c3e957cccf865444c5,423.37000000000006
bot_5446,0,1.0,0.15,[0],True,False,evt_d95b8e01de0284c3e957cccf865444c5,410.47800000000007
bot_5447,0,1.0,0.15,[0],False,True,evt_d95b8e01de0284c3e957cccf865444c5,420.99799999999993
bot_5448,0,1.0,0.15,[0],False,False,evt_d95b8e01de0284c3e957cccf865444c5,413.03600000000006
bot_5449,0,1.0,0.15,[1],True,True,evt_d95b8e01de0284c3e957cccf865444c5,422.012
bot_5450,0,1.0,0.15,[1],True,False,evt_d95b8e01de0284c3e957cccf865444c5,410.088
bot_5451,0,1.0,0.15,[1],False,True,evt_d95b8e01de0284c3e957cccf865444c5,419.5220000000001
bot_5452,0,1.0,0.15,[1],False,False,evt_d95b8e01de0284c3e957cccf865444c5,415.9320000000001
bot_5453,0,1.0,0.15,[2],True,True,evt_d95b8e01de0284c3e957cccf865444c5,422.10200000000003
bot_5454,0,1.0,0.15,[2],True,False,evt_d95b8e01de0284c3e957cccf865444c5,409.942
bot_5455,0,1.0,0.15,[2],False,True,evt_d95b8e01de0284c3e957cccf865444c5,422.206
bot_5456,0,1.0,0.15,[2],False,False,evt_d95b8e01de0284c3e957cccf865444c5,409.89000000000004
bot_5457,0,1.0,0.15,[3],True,True,evt_d95b8e01de0284c3e957cccf865444c5,422.03200000000004
bot_5458,0,1.0,0.15,[3],True,False,evt_d95b8e01de0284c3e957cccf865444c5,410.7120000000001
bot_5459,0,1.0,0.15,[3],False,True,evt_d95b8e01de0284c3e957cccf865444c5,421.662
bot_5460,0,1.0,0.15,[3],False,False,evt_d95b8e01de0284c3e957cccf865444c5,412.44800000000004
bot_5461,0,1.0,0.15,[4],True,True,evt_d95b8e01de0284c3e957cccf865444c5,425.84000000000003
bot_5462,0,1.0,0.15,[4],True,False,evt_d95b8e01de0284c3e957cccf865444c5,410.33200000000005
bot_5463,0,1.0,0.15,[4],False,True,evt_d95b8e01de0284c3e957cccf865444c5,420.658
bot_5464,0,1.0,0.15,[4],False,False,evt_d95b8e01de0284c3e957cccf865444c5,409.89000000000004
bot_5465,0,1.0,0.15,"[0, 1]",True,True,evt_d95b8e01de0284c3e957cccf865444c5,421.4380000000001
bot_5466,0,1.0,0.15,"[0, 1]",True,False,evt_d95b8e01de0284c3e957cccf865444c5,410.72200000000004
bot_5467,0,1.0,0.15,"[0, 1]",False,True,evt_d95b8e01de0284c3e957cccf865444c5,422.206
bot_5468,0,1.0,0.15,"[0, 1]",False,False,evt_d95b8e01de0284c3e957cccf865444c5,409.5420000000001
bot_5469,0,1.0,0.15,"[1, 2]",True,True,evt_d95b8e01de0284c3e957cccf865444c5,421.85200000000003
bot_5470,0,1.0,0.15,"[1, 2]",True,False,evt_d95b8e01de0284c3e957cccf865444c5,409.36000000000007
bot_5471,0,1.0,0.15,"[1, 2]",False,True,evt_d95b8e01de0284c3e957cccf865444c5,421.34000000000003
bot_5472,0,1.0,0.15,"[1, 2]",False,False,evt_d95b8e01de0284c3e957cccf865444c5,413.35200000000003
bot_5473,0,1.0,0.15,"[2, 3]",True,True,evt_d95b8e01de0284c3e957cccf865444c5,426.4120000000001
bot_5474,0,1.0,0.15,"[2, 3]",True,False,evt_d95b8e01de0284c3e957cccf865444c5,414.08000000000004
bot_5475,0,1.0,0.15,"[2, 3]",False,True,evt_d95b8e01de0284c3e957cccf865444c5,422.47800000000007
bot_5476,0,1.0,0.15,"[2, 3]",False,False,evt_d95b8e01de0284c3e957cccf865444c5,410.774
bot_5477,0,1.0,0.15,"[3, 4]",True,True,evt_d95b8e01de0284c3e957cccf865444c5,422.35600000000005
bot_5478,0,1.0,0.15,"[3, 4]",True,False,evt_d95b8e01de0284c3e957cccf865444c5,410.09800000000007
bot_5479,0,1.0,0.15,"[3, 4]",False,True,evt_d95b8e01de0284c3e957cccf865444c5,422.014
bot_5480,0,1.0,0.15,"[3, 4]",False,False,evt_d95b8e01de0284c3e957cccf865444c5,409.89000000000004
bot_5481,0,1.0,0.2,[],True,True,evt_d95b8e01de0284c3e957cccf865444c5,419.55
bot_5482,0,1.0,0.2,[],True,False,evt_d95b8e01de0284c3e957cccf865444c5,402.1000000000001
bot_5483,0,1.0,0.2,[],False,True,evt_d95b8e01de0284c3e957cccf865444c5,422.0800000000001
bot_5484,0,1.0,0.2,[],False,False,evt_d95b8e01de0284c3e957cccf865444c5,402.86400000000003
bot_5485,0,1.0,0.2,[0],True,True,evt_d95b8e01de0284c3e957cccf865444c5,421.6700000000001
bot_5486,0,1.0,0.2,[0],True,False,evt_d95b8e01de0284c3e957cccf865444c5,407.41600000000005
bot_5487,0,1.0,0.2,[0],False,True,evt_d95b8e01de0284c3e957cccf865444c5,422.47800000000007
bot_5488,0,1.0,0.2,[0],False,False,evt_d95b8e01de0284c3e957cccf865444c5,402.6960000000001
bot_5489,0,1.0,0.2,[1],True,True,evt_d95b8e01de0284c3e957cccf865444c5,420.564
bot_5490,0,1.0,0.2,[1],True,False,evt_d95b8e01de0284c3e957cccf865444c5,402.6960000000001
bot_5491,0,1.0,0.2,[1],False,True,evt_d95b8e01de0284c3e957cccf865444c5,423.76200000000006
bot_5492,0,1.0,0.2,[1],False,False,evt_d95b8e01de0284c3e957cccf865444c5,406.54600000000005
bot_5493,0,1.0,0.2,[2],True,True,evt_d95b8e01de0284c3e957cccf865444c5,424.0080000000001
bot_5494,0,1.0,0.2,[2],True,False,evt_d95b8e01de0284c3e957cccf865444c5,403.2540000000001
bot_5495,0,1.0,0.2,[2],False,True,evt_d95b8e01de0284c3e957cccf865444c5,418.442
bot_5496,0,1.0,0.2,[2],False,False,evt_d95b8e01de0284c3e957cccf865444c5,402.696
bot_5497,0,1.0,0.2,[3],True,True,evt_d95b8e01de0284c3e957cccf865444c5,424.23400000000004
bot_5498,0,1.0,0.2,[3],True,False,evt_d95b8e01de0284c3e957cccf865444c5,405.6320000000001
bot_5499,0,1.0,0.2,[3],False,True,evt_d95b8e01de0284c3e957cccf865444c5,417.12600000000003
bot_5500,0,1.0,0.2,[3],False,False,evt_d95b8e01de0284c3e957cccf865444c5,403.64400000000006
bot_5501,0,1.0,0.2,[4],True,True,evt_d95b8e01de0284c3e957cccf865444c5,424.668
bot_5502,0,1.0,0.2,[4],True,False,evt_d95b8e01de0284c3e957cccf865444c5,403.244
bot_5503,0,1.0,0.2,[4],False,True,evt_d95b8e01de0284c3e957cccf865444c5,422.08200000000005
bot_5504,0,1.0,0.2,[4],False,False,evt_d95b8e01de0284c3e957cccf865444c5,402.4240000000001
bot_5505,0,1.0,0.2,"[0, 1]",True,True,evt_d95b8e01de0284c3e957cccf865444c5,420.6340000000001
bot_5506,0,1.0,0.2,"[0, 1]",True,False,evt_d95b8e01de0284c3e957cccf865444c5,402.30600000000004
bot_5507,0,1.0,0.2,"[0, 1]",False,True,evt_d95b8e01de0284c3e957cccf865444c5,420.00200000000007
bot_5508,0,1.0,0.2,"[0, 1]",False,False,evt_d95b8e01de0284c3e957cccf865444c5,407.02600000000007
bot_5509,0,1.0,0.2,"[1, 2]",True,True,evt_d95b8e01de0284c3e957cccf865444c5,424.73600000000005
bot_5510,0,1.0,0.2,"[1, 2]",True,False,evt_d95b8e01de0284c3e957cccf865444c5,402.696
bot_5511,0,1.0,0.2,"[1, 2]",False,True,evt_d95b8e01de0284c3e957cccf865444c5,423.20200000000006
bot_5512,0,1.0,0.2,"[1, 2]",False,False,evt_d95b8e01de0284c3e957cccf865444c5,407.0780000000001
bot_5513,0,1.0,0.2,"[2, 3]",True,True,evt_d95b8e01de0284c3e957cccf865444c5,424.19800000000004
bot_5514,0,1.0,0.2,"[2, 3]",True,False,evt_d95b8e01de0284c3e957cccf865444c5,403.4580000000001
bot_5515,0,1.0,0.2,"[2, 3]",False,True,evt_d95b8e01de0284c3e957cccf865444c5,420.26000000000005
bot_5516,0,1.0,0.2,"[2, 3]",False,False,evt_d95b8e01de0284c3e957cccf865444c5,403.38200000000006
bot_5517,0,1.0,0.2,"[3, 4]",True,True,evt_d95b8e01de0284c3e957cccf865444c5,415.48600000000005
bot_5518,0,1.0,0.2,"[3, 4]",True,False,evt_d95b8e01de0284c3e957cccf865444c5,402.88
bot_5519,0,1.0,0.2,"[3, 4]",False,True,evt_d95b8e01de0284c3e957cccf865444c5,416.634
bot_5520,0,1.0,0.2,"[3, 4]",False,False,evt_d95b8e01de0284c3e957cccf865444c5,402.398
bot_5521,0,1.0,0.25,[],True,True,evt_d95b8e01de0284c3e957cccf865444c5,419.072
bot_5522,0,1.0,0.25,[],True,False,evt_d95b8e01de0284c3e957cccf865444c5,401.1620000000001
bot_5523,0,1.0,0.25,[],False,True,evt_d95b8e01de0284c3e957cccf865444c5,418.968
bot_5524,0,1.0,0.25,[],False,False,evt_d95b8e01de0284c3e957cccf865444c5,401.32400000000007
bot_5525,0,1.0,0.25,[0],True,True,evt_d95b8e01de0284c3e957cccf865444c5,418.01000000000005
bot_5526,0,1.0,0.25,[0],True,False,evt_d95b8e01de0284c3e957cccf865444c5,401.3760000000001
bot_5527,0,1.0,0.25,[0],False,True,evt_d95b8e01de0284c3e957cccf865444c5,419.76000000000005
bot_5528,0,1.0,0.25,[0],False,False,evt_d95b8e01de0284c3e957cccf865444c5,401.8080000000001
bot_5529,0,1.0,0.25,[1],True,True,evt_d95b8e01de0284c3e957cccf865444c5,415.09
bot_5530,0,1.0,0.25,[1],True,False,evt_d95b8e01de0284c3e957cccf865444c5,401.71400000000006
bot_5531,0,1.0,0.25,[1],False,True,evt_d95b8e01de0284c3e957cccf865444c5,417.6220000000001
bot_5532,0,1.0,0.25,[1],False,False,evt_d95b8e01de0284c3e957cccf865444c5,401.7660000000001
bot_5533,0,1.0,0.25,[2],True,True,evt_d95b8e01de0284c3e957cccf865444c5,419.65600000000006
bot_5534,0,1.0,0.25,[2],True,False,evt_d95b8e01de0284c3e957cccf865444c5,402.146
bot_5535,0,1.0,0.25,[2],False,True,evt_d95b8e01de0284c3e957cccf865444c5,420.438
bot_5536,0,1.0,0.25,[2],False,False,evt_d95b8e01de0284c3e957cccf865444c5,402.53600000000006
bot_5537,0,1.0,0.25,[3],True,True,evt_d95b8e01de0284c3e957cccf865444c5,422.91600000000005
bot_5538,0,1.0,0.25,[3],True,False,evt_d95b8e01de0284c3e957cccf865444c5,401.71400000000006
bot_5539,0,1.0,0.25,[3],False,True,evt_d95b8e01de0284c3e957cccf865444c5,417.8460000000001
bot_5540,0,1.0,0.25,[3],False,False,evt_d95b8e01de0284c3e957cccf865444c5,401.32400000000007
bot_5541,0,1.0,0.25,[4],True,True,evt_d95b8e01de0284c3e957cccf865444c5,420.63200000000006
bot_5542,0,1.0,0.25,[4],True,False,evt_d95b8e01de0284c3e957cccf865444c5,401.2140000000001
bot_5543,0,1.0,0.25,[4],False,True,evt_d95b8e01de0284c3e957cccf865444c5,418.74000000000007
bot_5544,0,1.0,0.25,[4],False,False,evt_d95b8e01de0284c3e957cccf865444c5,401.80800000000005
bot_5545,0,1.0,0.25,"[0, 1]",True,True,evt_d95b8e01de0284c3e957cccf865444c5,415.49800000000005
bot_5546,0,1.0,0.25,"[0, 1]",True,False,evt_d95b8e01de0284c3e957cccf865444c5,401.37600000000003
bot_5547,0,1.0,0.25,"[0, 1]",False,True,evt_d95b8e01de0284c3e957cccf865444c5,418.7
bot_5548,0,1.0,0.25,"[0, 1]",False,False,evt_d95b8e01de0284c3e957cccf865444c5,401.162
bot_5549,0,1.0,0.25,"[1, 2]",True,True,evt_d95b8e01de0284c3e957cccf865444c5,418.832
bot_5550,0,1.0,0.25,"[1, 2]",True,False,evt_d95b8e01de0284c3e957cccf865444c5,400.814
bot_5551,0,1.0,0.25,"[1, 2]",False,True,evt_d95b8e01de0284c3e957cccf865444c5,417.85800000000006
bot_5552,0,1.0,0.25,"[1, 2]",False,False,evt_d95b8e01de0284c3e957cccf865444c5,401.366
bot_5553,0,1.0,0.25,"[2, 3]",True,True,evt_d95b8e01de0284c3e957cccf865444c5,416.74799999999993
bot_5554,0,1.0,0.25,"[2, 3]",True,False,evt_d95b8e01de0284c3e957cccf865444c5,401.162
bot_5555,0,1.0,0.25,"[2, 3]",False,True,evt_d95b8e01de0284c3e957cccf865444c5,414.8860000000001
bot_5556,0,1.0,0.25,"[2, 3]",False,False,evt_d95b8e01de0284c3e957cccf865444c5,401.37600000000003
bot_5557,0,1.0,0.25,"[3, 4]",True,True,evt_d95b8e01de0284c3e957cccf865444c5,416.58200000000005
bot_5558,0,1.0,0.25,"[3, 4]",True,False,evt_d95b8e01de0284c3e957cccf865444c5,401.552
bot_5559,0,1.0,0.25,"[3, 4]",False,True,evt_d95b8e01de0284c3e957cccf865444c5,414.8860000000001
bot_5560,0,1.0,0.25,"[3, 4]",False,False,evt_d95b8e01de0284c3e957cccf865444c5,401.32400000000007
bot_5561,0,1.0,0.3,[],True,True,evt_d95b8e01de0284c3e957cccf865444c5,403.08200000000005
bot_5562,0,1.0,0.3,[],True,False,evt_d95b8e01de0284c3e957cccf865444c5,389.86400000000015
bot_5563,0,1.0,0.3,[],False,True,evt_d95b8e01de0284c3e957cccf865444c5,408.012
bot_5564,0,1.0,0.3,[],False,False,evt_d95b8e01de0284c3e957cccf865444c5,390.1700000000001
bot_5565,0,1.0,0.3,[0],True,True,evt_d95b8e01de0284c3e957cccf865444c5,403.294
bot_5566,0,1.0,0.3,[0],True,False,evt_d95b8e01de0284c3e957cccf865444c5,392.014
bot_5567,0,1.0,0.3,[0],False,True,evt_d95b8e01de0284c3e957cccf865444c5,406.44800000000004
bot_5568,0,1.0,0.3,[0],False,False,evt_d95b8e01de0284c3e957cccf865444c5,388.688
bot_5569,0,1.0,0.3,[1],True,True,evt_d95b8e01de0284c3e957cccf865444c5,404.696
bot_5570,0,1.0,0.3,[1],True,False,evt_d95b8e01de0284c3e957cccf865444c5,391.976
bot_5571,0,1.0,0.3,[1],False,True,evt_d95b8e01de0284c3e957cccf865444c5,407.27200000000005
bot_5572,0,1.0,0.3,[1],False,False,evt_d95b8e01de0284c3e957cccf865444c5,392.49800000000005
bot_5573,0,1.0,0.3,[2],True,True,evt_d95b8e01de0284c3e957cccf865444c5,407.668
bot_5574,0,1.0,0.3,[2],True,False,evt_d95b8e01de0284c3e957cccf865444c5,392.404
bot_5575,0,1.0,0.3,[2],False,True,evt_d95b8e01de0284c3e957cccf865444c5,406.608
bot_5576,0,1.0,0.3,[2],False,False,evt_d95b8e01de0284c3e957cccf865444c5,387.82400000000007
bot_5577,0,1.0,0.3,[3],True,True,evt_d95b8e01de0284c3e957cccf865444c5,401.97200000000004
bot_5578,0,1.0,0.3,[3],True,False,evt_d95b8e01de0284c3e957cccf865444c5,388.7500000000001
bot_5579,0,1.0,0.3,[3],False,True,evt_d95b8e01de0284c3e957cccf865444c5,405.2920000000001
bot_5580,0,1.0,0.3,[3],False,False,evt_d95b8e01de0284c3e957cccf865444c5,388.2660000000001
bot_5581,0,1.0,0.3,[4],True,True,evt_d95b8e01de0284c3e957cccf865444c5,407.8220000000001
bot_5582,0,1.0,0.3,[4],True,False,evt_d95b8e01de0284c3e957cccf865444c5,392.57000000000005
bot_5583,0,1.0,0.3,[4],False,True,evt_d95b8e01de0284c3e957cccf865444c5,406.84000000000003
bot_5584,0,1.0,0.3,[4],False,False,evt_d95b8e01de0284c3e957cccf865444c5,391.62800000000004
bot_5585,0,1.0,0.3,"[0, 1]",True,True,evt_d95b8e01de0284c3e957cccf865444c5,407.038
bot_5586,0,1.0,0.3,"[0, 1]",True,False,evt_d95b8e01de0284c3e957cccf865444c5,388.60800000000006
bot_5587,0,1.0,0.3,"[0, 1]",False,True,evt_d95b8e01de0284c3e957cccf865444c5,399.0160000000001
bot_5588,0,1.0,0.3,"[0, 1]",False,False,evt_d95b8e01de0284c3e957cccf865444c5,389.47800000000007
bot_5589,0,1.0,0.3,"[1, 2]",True,True,evt_d95b8e01de0284c3e957cccf865444c5,406.06000000000006
bot_5590,0,1.0,0.3,"[1, 2]",True,False,evt_d95b8e01de0284c3e957cccf865444c5,388.17600000000004
bot_5591,0,1.0,0.3,"[1, 2]",False,True,evt_d95b8e01de0284c3e957cccf865444c5,408.12600000000003
bot_5592,0,1.0,0.3,"[1, 2]",False,False,evt_d95b8e01de0284c3e957cccf865444c5,389.7800000000001
bot_5593,0,1.0,0.3,"[2, 3]",True,True,evt_d95b8e01de0284c3e957cccf865444c5,405.86800000000005
bot_5594,0,1.0,0.3,"[2, 3]",True,False,evt_d95b8e01de0284c3e957cccf865444c5,391.3280000000001
bot_5595,0,1.0,0.3,"[2, 3]",False,True,evt_d95b8e01de0284c3e957cccf865444c5,404.50999999999993
bot_5596,0,1.0,0.3,"[2, 3]",False,False,evt_d95b8e01de0284c3e957cccf865444c5,392.05600000000004
bot_5597,0,1.0,0.3,"[3, 4]",True,True,evt_d95b8e01de0284c3e957cccf865444c5,404.942
bot_5598,0,1.0,0.3,"[3, 4]",True,False,evt_d95b8e01de0284c3e957cccf865444c5,388.7500000000001
bot_5599,0,1.0,0.3,"[3, 4]",False,True,evt_d95b8e01de0284c3e957cccf865444c5,406.072
bot_5600,0,1.0,0.3,"[3, 4]",False,False,evt_d95b8e01de0284c3e957cccf865444c5,392.108
bot_5601,50,0.25,0.1,[],True,True,evt_d95b8e01de0284c3e957cccf865444c5,498.592
bot_5602,50,0.25,0.1,[],True,False,evt_d95b8e01de0284c3e957cccf865444c5,425.942
bot_5603,50,0.25,0.1,[],False,True,evt_d95b8e01de0284c3e957cccf865444c5,493.20799999999997
bot_5604,50,0.25,0.1,[],False,False,evt_d95b8e01de0284c3e957cccf865444c5,440.726
bot_5605,50,0.25,0.1,[0],True,True,evt_d95b8e01de0284c3e957cccf865444c5,553.5259999999998
bot_5606,50,0.25,0.1,[0],True,False,evt_d95b8e01de0284c3e957cccf865444c5,496.96400000000006
bot_5607,50,0.25,0.1,[0],False,True,evt_d95b8e01de0284c3e957cccf865444c5,502.962
bot_5608,50,0.25,0.1,[0],False,False,evt_d95b8e01de0284c3e957cccf865444c5,450.104
bot_5609,50,0.25,0.1,[1],True,True,evt_d95b8e01de0284c3e957cccf865444c5,526.366
bot_5610,50,0.25,0.1,[1],True,False,evt_d95b8e01de0284c3e957cccf865444c5,508.47800000000007
bot_5611,50,0.25,0.1,[1],False,True,evt_d95b8e01de0284c3e957cccf865444c5,540.9240000000001
bot_5612,50,0.25,0.1,[1],False,False,evt_d95b8e01de0284c3e957cccf865444c5,496.62600000000003
bot_5613,50,0.25,0.1,[2],True,True,evt_d95b8e01de0284c3e957cccf865444c5,505.95
